,Unnamed: 0,sample,z,log_l,log_flux
20407,20407,37,0.1277192099063679,43.2298359108806,36.57619740002012
20408,20408,37,0.1483342652845048,43.02602696010146,36.23103329946442
20409,20409,37,0.1431680827319115,43.420294930386,36.6589142982008
20410,20410,37,0.1720291602613032,43.29925555350407,36.36285001743848
20411,20411,37,0.1992012934946548,43.64457377578488,36.56673263054049
20412,20412,37,0.1104323682880747,43.115916497344664,36.59840009159239
20413,20413,37,0.1851433159717325,43.27967565430257,36.27260965935524
20414,20414,37,0.1227020518504839,43.099896579816175,36.48388740971728
20415,20415,37,0.1042230142585154,43.448774783769984,36.98510340595211
20416,20416,37,0.1749599753632552,43.81100291899754,36.85838290083365
20417,20417,37,0.1915016944980013,43.65258373454912,36.612911871334255
20418,20418,37,0.129507503866881,44.116271347457115,37.44955484487097
20419,20419,37,0.1487813387746331,44.28092049983328,37.48306957940386
20420,20420,37,0.128464332389915,43.66326367956812,37.00415527786828
20421,20421,37,0.1936377122841697,43.16753623160314,36.11713529238849
20422,20422,37,0.1410817397779795,43.12392645610891,36.37644221749266
20423,20423,37,0.1587659800541645,43.28857560848507,36.42891187581558
20424,20424,37,0.1928925898006226,44.54880912072638,37.50213839811602
20425,20425,37,0.1681545233468582,43.26009575510109,36.345524289169624
20426,20426,37,0.1952769817479733,43.111466520253416,36.052905593866065
20427,20427,37,0.1948795830900815,44.11716134287537,37.06057276431562
20428,20428,37,0.1603058998534952,43.23962586048135,36.37075256423875
20429,20429,37,0.170538915294209,43.543114298104435,36.61505194527029
20430,20430,37,0.1363626307155145,43.6917435329521,36.97641365540019
20431,20431,37,0.1988535696689995,43.80032297397854,36.724175965351755
20432,20432,37,0.1419758867582361,43.75404321222957,37.00058003434571
20433,20433,37,0.1854413649651514,43.7851930518683,36.7765756727818
20434,20434,37,0.1457511740082082,43.512854453883946,36.7345283531551
20435,20435,37,0.1457511740082082,43.25386578717334,36.47553968644449
20436,20436,37,0.1190261142649848,43.5119644584657,36.92445357058757
20437,20437,37,0.1687506213336959,43.786083047286546,36.8681222915889
20438,20438,37,0.1381012498437911,43.21292599793386,36.48563047677897
20439,20439,37,0.1256328669524359,43.17465619494913,36.536494086909514
20440,20440,37,0.1359155572253862,43.20758602542436,36.49535608335255
20441,20441,37,0.1388463723273382,43.38291512281952,36.650534526794175
20442,20442,37,0.1640315122712308,43.02691695551972,36.136098261314075
20443,20443,37,0.1532023988436794,43.67572361542361,36.85004055309508
20444,20444,37,0.1144560296992291,43.07497670810519,36.52407284770623
20445,20445,37,0.1667636280442369,43.07141672643219,36.16479719066878
20446,20446,37,0.1857890887908067,43.11057652483517,36.10015211200323
20447,20447,37,0.1698931424751348,43.40961498536701,36.48518904104162
20448,20448,37,0.19786007302427,43.16753623160314,36.09624473796573
20449,20449,37,0.1182809917814377,43.2262759292076,36.64464239327531
20450,20450,37,0.1880244562414481,44.06109163152565,37.03912476445887
20451,20451,37,0.1641805367679402,43.809222928161034,36.91753608771549
20452,20452,37,0.165521757238325,43.82079286859828,36.92132549105552
20453,20453,37,0.1653230579093791,43.40961498536701,36.511296575977234
20454,20454,37,0.147092394478593,43.85550268991001,37.06848820069282
20455,20455,37,0.14699304481412,43.67483362000536,36.888460175676094
20456,20456,37,0.1744632270408905,44.16255110920609,37.21266149222831
20457,20457,37,0.1090414729854534,43.03314692344746,36.527438962209345
20458,20458,37,0.1710853384488102,43.01445701966422,36.08332767304949
20459,20459,37,0.181318353889524,43.096336598143175,36.10938798444884
20460,20460,37,0.1502715837417274,44.051301681924905,37.24398402841031
20461,20461,37,0.1347730360839473,43.43987482958749,36.735610488658
20462,20462,37,0.1342762877615825,43.27166569553833,36.57088438203736
20463,20463,37,0.1154992011761951,43.346425310671286,36.78704592456683
20464,20464,37,0.1167907468143435,43.770953125176305,37.20117946989127
20465,20465,37,0.1282159582287326,44.051301681924905,37.39401326527849
20466,20466,37,0.104073989761806,43.59740401861765,37.13506178571646
20467,20467,37,0.1405849914556148,43.64368378036663,36.89953648579856
20468,20468,37,0.1450557263568975,43.19156610789587,36.41777450507696
20469,20469,37,0.1991516186624184,43.30548552143181,36.2278862283615
